order_id,order_date,ship_date,region,state,city,category,sub_category,product_name,sales,profit,quantity,discount,customer_id,segment
US-2016-163881,2016-11-24 00:00:00,2016-11-30 00:00:00,West,California,Los Angeles,Furniture,Chairs,Global Leather Executive Chair,1684.752,210.594,6,0.2,SP-20860,Corporate
US-2016-163881,2016-11-24 00:00:00,2016-11-30 00:00:00,West,California,Los Angeles,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,190.3728,8,0.0,SP-20860,Corporate
US-2016-144547,2016-11-10 00:00:00,2016-11-14 00:00:00,Central,Texas,Houston,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.944,48.9902,7,0.2,MS-17770,Consumer
US-2014-112200,2014-11-22 00:00:00,2014-11-28 00:00:00,Central,Illinois,Bolingbrook,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,-16.467,5,0.8,TC-21475,Home Office
CA-2017-110212,2017-05-01 00:00:00,2017-05-05 00:00:00,South,Arkansas,Texarkana,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,18.093,5,0.0,SJ-20125,Home Office
CA-2017-134285,2017-12-07 00:00:00,2017-12-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Fasteners,Binder Clips by OIC,3.552,1.2432,3,0.2,DS-13180,Corporate
CA-2017-134285,2017-12-07 00:00:00,2017-12-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Paper,Xerox 1995,15.552,5.4432,3,0.2,DS-13180,Corporate
CA-2017-102267,2017-11-30 00:00:00,2017-12-04 00:00:00,Central,Texas,Edinburg,Office Supplies,Fasteners,Binder Clips by OIC,2.368,0.8288,2,0.2,SC-20800,Consumer
CA-2017-157980,2017-12-07 00:00:00,2017-12-09 00:00:00,East,Ohio,Toledo,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,25.5968,2,0.2,SH-20395,Consumer
CA-2015-121097,2015-01-03 00:00:00,2015-01-08 00:00:00,Central,Texas,Baytown,Office Supplies,Paper,Xerox 21,10.368,3.6288,2,0.2,SF-20965,Corporate
CA-2015-151043,2015-11-14 00:00:00,2015-11-20 00:00:00,East,Pennsylvania,Philadelphia,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,-1.1996,2,0.2,MG-17680,Home Office
US-2015-119312,2015-10-02 00:00:00,2015-10-07 00:00:00,West,California,Los Angeles,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,75.6952,14,0.0,CS-12400,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,18.396,7,0.2,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,21.1428,4,0.2,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,-6.952,4,0.7,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,-68.392,4,0.2,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,-3.2175,5,0.4,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Technology,Phones,Speck Products Candyshell Flip Case,41.988,-9.7972,2,0.4,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,2.37,1,0.2,VT-21700,Home Office
CA-2015-167010,2015-04-05 00:00:00,2015-04-10 00:00:00,East,Pennsylvania,Philadelphia,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,-211.47,5,0.5,VT-21700,Home Office
CA-2017-126788,2017-06-05 00:00:00,2017-06-06 00:00:00,Central,Texas,Pearland,Technology,Phones,LG G3,470.376,52.9173,3,0.2,AB-10105,Consumer
CA-2017-148068,2017-09-18 00:00:00,2017-09-25 00:00:00,East,New York,New York City,Office Supplies,Paper,Xerox 203,19.44,9.3312,3,0.0,MM-18280,Corporate
CA-2017-148068,2017-09-18 00:00:00,2017-09-25 00:00:00,East,New York,New York City,Furniture,Furnishings,Ultra Door Push Plate,9.82,3.2406,2,0.0,MM-18280,Corporate
US-2017-142573,2017-07-18 00:00:00,2017-07-23 00:00:00,West,Arizona,Phoenix,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,-448.896,5,0.5,ML-17410,Consumer
US-2017-142573,2017-07-18 00:00:00,2017-07-23 00:00:00,West,Arizona,Phoenix,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,10.098,2,0.2,ML-17410,Consumer
US-2017-142573,2017-07-18 00:00:00,2017-07-23 00:00:00,West,Arizona,Phoenix,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,5.2312,2,0.2,ML-17410,Consumer
US-2017-142573,2017-07-18 00:00:00,2017-07-23 00:00:00,West,Arizona,Phoenix,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,-6.1248,4,0.7,ML-17410,Consumer
US-2017-142573,2017-07-18 00:00:00,2017-07-23 00:00:00,West,Arizona,Phoenix,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,-42.8967,3,0.2,ML-17410,Consumer
US-2015-148817,2015-12-01 00:00:00,2015-12-07 00:00:00,South,Virginia,Chesapeake,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,16.6536,4,0.0,KD-16495,Corporate
US-2015-148817,2015-12-01 00:00:00,2015-12-07 00:00:00,South,Virginia,Chesapeake,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,30.7008,4,0.0,KD-16495,Corporate
CA-2016-110044,2016-06-28 00:00:00,2016-07-02 00:00:00,Central,Illinois,Chicago,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,35.9976,3,0.2,RF-19735,Consumer
CA-2017-146920,2017-08-28 00:00:00,2017-09-01 00:00:00,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,7.92,6,0.2,SC-20305,Consumer
CA-2017-146920,2017-08-28 00:00:00,2017-09-01 00:00:00,Central,Illinois,Chicago,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,9.352,5,0.2,SC-20305,Consumer
CA-2014-103940,2014-09-17 00:00:00,2014-09-21 00:00:00,West,Washington,Seattle,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,1.2112,2,0.0,BN-11515,Consumer
CA-2014-103940,2014-09-17 00:00:00,2014-09-21 00:00:00,West,Washington,Seattle,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,16.2204,3,0.0,BN-11515,Consumer
CA-2014-103940,2014-09-17 00:00:00,2014-09-21 00:00:00,West,Washington,Seattle,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,13.4292,2,0.0,BN-11515,Consumer
CA-2014-103940,2014-09-17 00:00:00,2014-09-21 00:00:00,West,Washington,Seattle,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,46.3185,5,0.2,BN-11515,Consumer
CA-2016-162082,2016-03-14 00:00:00,2016-03-17 00:00:00,Central,Texas,Harlingen,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,-14.196,5,0.32,JS-15880,Consumer
CA-2016-162082,2016-03-14 00:00:00,2016-03-17 00:00:00,Central,Texas,Harlingen,Office Supplies,Paper,Xerox 1993,5.184,1.8792,1,0.2,JS-15880,Consumer
CA-2016-162082,2016-03-14 00:00:00,2016-03-17 00:00:00,Central,Texas,Harlingen,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,16.3737,7,0.2,JS-15880,Consumer
CA-2016-132094,2016-08-26 00:00:00,2016-09-02 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,1.6416,3,0.2,VG-21805,Corporate
CA-2016-132094,2016-08-26 00:00:00,2016-09-02 00:00:00,East,Pennsylvania,Philadelphia,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,13.1956,2,0.2,VG-21805,Corporate
CA-2017-123001,2017-09-02 00:00:00,2017-09-08 00:00:00,West,California,Bakersfield,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,2.726,5,0.0,AW-10840,Consumer
CA-2017-123001,2017-09-02 00:00:00,2017-09-08 00:00:00,West,California,Bakersfield,Office Supplies,Labels,Avery 505,74.0,37.0,5,0.0,AW-10840,Consumer
CA-2017-123001,2017-09-02 00:00:00,2017-09-08 00:00:00,West,California,Bakersfield,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,12.599,2,0.2,AW-10840,Consumer
CA-2015-118955,2015-06-16 00:00:00,2015-06-20 00:00:00,Central,Texas,Grand Prairie,Office Supplies,Envelopes,Staple envelope,28.752,9.3444,3,0.2,LS-17230,Consumer
CA-2015-118955,2015-06-16 00:00:00,2015-06-20 00:00:00,Central,Texas,Grand Prairie,Office Supplies,Paper,Xerox 188,27.216,9.8658,3,0.2,LS-17230,Consumer
CA-2015-118955,2015-06-16 00:00:00,2015-06-20 00:00:00,Central,Texas,Grand Prairie,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,-25.3764,2,0.3,LS-17230,Consumer
US-2016-143448,2016-12-10 00:00:00,2016-12-10 00:00:00,Central,Indiana,Greenwood,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,356.225,5,0.0,MH-17455,Consumer
CA-2017-117863,2017-05-18 00:00:00,2017-05-23 00:00:00,East,New York,New York City,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,6.2608,2,0.0,TS-21340,Consumer
CA-2017-117863,2017-05-18 00:00:00,2017-05-23 00:00:00,East,New York,New York City,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1.0287,1,0.2,TS-21340,Consumer
CA-2017-160458,2017-05-27 00:00:00,2017-05-29 00:00:00,South,Tennessee,Memphis,Office Supplies,Paper,Xerox 2,25.92,9.072,5,0.2,EH-13945,Consumer
US-2016-142685,2016-06-23 00:00:00,2016-06-30 00:00:00,East,New York,Buffalo,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,16.7034,7,0.0,MG-17695,Consumer
CA-2016-133144,2016-05-16 00:00:00,2016-05-21 00:00:00,West,California,Los Angeles,Office Supplies,Paper,Xerox 196,17.34,8.4966,3,0.0,DO-13435,Consumer
CA-2017-167871,2017-11-18 00:00:00,2017-11-23 00:00:00,South,Florida,Homestead,Office Supplies,Paper,Xerox 194,44.384,15.5344,1,0.2,AF-10870,Consumer
CA-2017-167871,2017-11-18 00:00:00,2017-11-23 00:00:00,South,Florida,Homestead,Office Supplies,Supplies,Staple remover,2.944,-0.6624,1,0.2,AF-10870,Consumer
CA-2016-119963,2016-11-18 00:00:00,2016-11-22 00:00:00,Central,Texas,Pasadena,Office Supplies,Art,4009 Highlighters by Sanford,6.368,1.0348,2,0.2,SN-20710,Home Office
CA-2016-119963,2016-11-18 00:00:00,2016-11-22 00:00:00,Central,Texas,Pasadena,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,15.8756,2,0.2,SN-20710,Home Office
CA-2016-119963,2016-11-18 00:00:00,2016-11-22 00:00:00,Central,Texas,Pasadena,Office Supplies,Paper,Xerox 1881,19.648,6.6312,2,0.2,SN-20710,Home Office
CA-2016-119963,2016-11-18 00:00:00,2016-11-22 00:00:00,Central,Texas,Pasadena,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,-18.222,6,0.3,SN-20710,Home Office
CA-2014-121167,2014-11-28 00:00:00,2014-11-30 00:00:00,East,New York,Freeport,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,6.0368,2,0.2,MO-17500,Consumer
US-2016-151862,2016-03-01 00:00:00,2016-03-08 00:00:00,West,Colorado,Denver,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,13.9986,2,0.2,ON-18715,Corporate
CA-2017-152961,2017-01-15 00:00:00,2017-01-19 00:00:00,East,Massachusetts,Quincy,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,5.842,2,0.0,SC-20095,Consumer
CA-2014-133228,2014-04-04 00:00:00,2014-04-09 00:00:00,Central,Michigan,Detroit,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,2.3521,1,0.0,MS-17710,Consumer
CA-2014-133228,2014-04-04 00:00:00,2014-04-09 00:00:00,Central,Michigan,Detroit,Office Supplies,Art,Newell 319,79.36,23.808,4,0.0,MS-17710,Consumer
CA-2016-114951,2016-06-26 00:00:00,2016-07-03 00:00:00,West,California,San Francisco,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,6.4206,3,0.0,DN-13690,Consumer
CA-2016-156573,2016-05-29 00:00:00,2016-06-02 00:00:00,South,Tennessee,Nashville,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,-8.6457,3,0.7,RB-19360,Consumer
CA-2016-156573,2016-05-29 00:00:00,2016-06-02 00:00:00,South,Tennessee,Nashville,Office Supplies,Art,Newell 333,4.448,0.3336,2,0.2,RB-19360,Consumer
CA-2016-156573,2016-05-29 00:00:00,2016-06-02 00:00:00,South,Tennessee,Nashville,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,14.547,3,0.2,RB-19360,Consumer
CA-2015-113901,2015-10-19 00:00:00,2015-10-24 00:00:00,Central,Michigan,Detroit,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,17.6088,6,0.0,NH-18610,Corporate
CA-2015-113901,2015-10-19 00:00:00,2015-10-24 00:00:00,Central,Michigan,Detroit,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,44.985,5,0.0,NH-18610,Corporate
CA-2017-134838,2017-02-19 00:00:00,2017-02-20 00:00:00,West,California,Los Angeles,Office Supplies,Art,Newell 320,12.84,3.4668,3,0.0,ED-13885,Home Office
CA-2017-134838,2017-02-19 00:00:00,2017-02-20 00:00:00,West,California,Los Angeles,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,12.0609,3,0.0,ED-13885,Home Office
CA-2016-120257,2016-09-22 00:00:00,2016-09-28 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Art,Newell 348,7.872,0.8856,3,0.2,PW-19240,Consumer
CA-2014-164910,2014-11-12 00:00:00,2014-11-17 00:00:00,South,North Carolina,Asheville,Office Supplies,Art,Newell 350,7.872,0.8856,3,0.2,DM-13345,Corporate
CA-2016-149902,2016-04-01 00:00:00,2016-04-06 00:00:00,East,New York,New York City,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,22.8904,4,0.0,DW-13540,Consumer
CA-2016-146010,2016-05-20 00:00:00,2016-05-23 00:00:00,West,Colorado,Colorado Springs,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,-32.508,7,0.7,EH-14125,Home Office
US-2015-163685,2015-06-01 00:00:00,2015-06-05 00:00:00,Central,Texas,San Antonio,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,-9.1648,8,0.8,KE-16420,Corporate
US-2015-163685,2015-06-01 00:00:00,2015-06-05 00:00:00,Central,Texas,San Antonio,Office Supplies,Paper,Xerox 1928,42.24,13.2,10,0.2,KE-16420,Corporate
CA-2014-135090,2014-11-22 00:00:00,2014-11-26 00:00:00,West,California,Los Angeles,Office Supplies,Paper,Xerox 1895,53.82,24.219,9,0.0,SP-20920,Consumer
CA-2015-132374,2015-02-22 00:00:00,2015-02-24 00:00:00,Central,Michigan,Sterling Heights,Office Supplies,Art,Newell 34,79.36,20.6336,4,0.0,PS-19045,Home Office
CA-2016-167556,2016-03-29 00:00:00,2016-04-02 00:00:00,East,New York,New York City,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8â x 11â",13.48,6.74,2,0.0,JM-15250,Consumer
CA-2016-167556,2016-03-29 00:00:00,2016-04-02 00:00:00,East,New York,New York City,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,9.3125,5,0.2,JM-15250,Consumer
CA-2016-167556,2016-03-29 00:00:00,2016-04-02 00:00:00,East,New York,New York City,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,124.2,8,0.0,JM-15250,Consumer
CA-2016-167556,2016-03-29 00:00:00,2016-04-02 00:00:00,East,New York,New York City,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,14.9814,7,0.2,JM-15250,Consumer
US-2016-116400,2016-10-22 00:00:00,2016-10-24 00:00:00,South,Virginia,Richmond,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,11.1776,4,0.0,EB-13930,Consumer
CA-2017-101308,2017-10-02 00:00:00,2017-10-07 00:00:00,West,Washington,Seattle,Office Supplies,Fasteners,Staples,8.94,4.1124,3,0.0,FG-14260,Home Office
CA-2017-101308,2017-10-02 00:00:00,2017-10-07 00:00:00,West,Washington,Seattle,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,-20.1362,2,0.2,FG-14260,Home Office
CA-2014-114517,2014-12-23 00:00:00,2014-12-27 00:00:00,East,New York,New York City,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,-19.5492,2,0.4,TH-21235,Corporate
CA-2014-114517,2014-12-23 00:00:00,2014-12-27 00:00:00,East,New York,New York City,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,15.8256,3,0.0,TH-21235,Corporate
CA-2017-119564,2017-12-15 00:00:00,2017-12-20 00:00:00,West,Washington,Seattle,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,9.7911,3,0.0,PL-18925,Home Office
CA-2016-135265,2016-07-07 00:00:00,2016-07-09 00:00:00,West,California,Los Angeles,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,-3.5996,4,0.2,CC-12370,Consumer
CA-2016-135265,2016-07-07 00:00:00,2016-07-09 00:00:00,West,California,Los Angeles,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,944.9865,5,0.2,CC-12370,Consumer
CA-2016-135265,2016-07-07 00:00:00,2016-07-09 00:00:00,West,California,Los Angeles,Office Supplies,Paper,Xerox 1942,48.94,24.47,1,0.0,CC-12370,Consumer
CA-2016-108735,2016-04-17 00:00:00,2016-04-21 00:00:00,West,California,Lakewood,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,24.2352,3,0.15,JM-15535,Consumer
CA-2017-112333,2017-04-08 00:00:00,2017-04-14 00:00:00,East,New Jersey,Plainfield,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,621.9744,4,0.0,KF-16285,Home Office
CA-2017-112333,2017-04-08 00:00:00,2017-04-14 00:00:00,East,New Jersey,Plainfield,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,10.4875,5,0.0,KF-16285,Home Office
US-2016-159415,2016-04-17 00:00:00,2016-04-22 00:00:00,South,Tennessee,Columbia,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,13.846,5,0.2,CS-12175,Corporate
CA-2014-122588,2014-11-25 00:00:00,2014-11-27 00:00:00,East,Rhode Island,Woonsocket,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,20.1248,2,0.0,AR-10540,Consumer
CA-2014-137589,2014-11-03 00:00:00,2014-11-08 00:00:00,East,Pennsylvania,Lancaster,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,-64.4274,3,0.2,MS-17770,Consumer
CA-2015-161998,2015-05-01 00:00:00,2015-05-05 00:00:00,South,Florida,Tampa,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,14.2992,3,0.2,DB-13120,Corporate
CA-2015-161998,2015-05-01 00:00:00,2015-05-05 00:00:00,South,Florida,Tampa,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,4.6548,3,0.2,DB-13120,Corporate
CA-2015-161998,2015-05-01 00:00:00,2015-05-05 00:00:00,South,Florida,Tampa,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,10.794,6,0.2,DB-13120,Corporate
CA-2015-105627,2015-03-08 00:00:00,2015-03-12 00:00:00,Central,Wisconsin,Kenosha,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,97.4586,3,0.0,DK-12895,Consumer
CA-2015-105627,2015-03-08 00:00:00,2015-03-12 00:00:00,Central,Wisconsin,Kenosha,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,189.4046,7,0.0,DK-12895,Consumer
CA-2015-105627,2015-03-08 00:00:00,2015-03-12 00:00:00,Central,Wisconsin,Kenosha,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,223.2855,5,0.0,DK-12895,Consumer
CA-2015-105627,2015-03-08 00:00:00,2015-03-12 00:00:00,Central,Wisconsin,Kenosha,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,4.494,1,0.0,DK-12895,Consumer
CA-2015-105627,2015-03-08 00:00:00,2015-03-12 00:00:00,Central,Wisconsin,Kenosha,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,82.0776,6,0.0,DK-12895,Consumer
US-2015-149629,2015-07-17 00:00:00,2015-07-20 00:00:00,South,Florida,Port Saint Lucie,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5.798,5,0.2,MP-17965,Corporate
CA-2014-116834,2014-10-11 00:00:00,2014-10-16 00:00:00,West,Washington,Seattle,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,19.041,11,0.0,Dp-13240,Home Office
CA-2014-116834,2014-10-11 00:00:00,2014-10-16 00:00:00,West,Washington,Seattle,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,58.65,5,0.0,Dp-13240,Home Office
CA-2016-145730,2016-03-03 00:00:00,2016-03-08 00:00:00,Central,Texas,San Antonio,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,-127.5792,3,0.3,CC-12220,Consumer
CA-2016-145730,2016-03-03 00:00:00,2016-03-08 00:00:00,Central,Texas,San Antonio,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,33.5895,3,0.4,CC-12220,Consumer
CA-2016-145730,2016-03-03 00:00:00,2016-03-08 00:00:00,Central,Texas,San Antonio,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,11.895,3,0.2,CC-12220,Consumer
US-2015-168732,2015-12-10 00:00:00,2015-12-16 00:00:00,South,Georgia,Roswell,Office Supplies,Art,Staples in misc. colors,1.78,0.4984,1,0.0,KM-16660,Consumer
US-2015-168732,2015-12-10 00:00:00,2015-12-16 00:00:00,South,Georgia,Roswell,Office Supplies,Paper,Xerox 201,25.92,12.4416,4,0.0,KM-16660,Consumer
US-2015-168732,2015-12-10 00:00:00,2015-12-16 00:00:00,South,Georgia,Roswell,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,21.4074,6,0.0,KM-16660,Consumer
CA-2015-107468,2015-12-18 00:00:00,2015-12-22 00:00:00,West,Colorado,Louisville,Office Supplies,Art,Newell 320,6.848,0.5992,2,0.2,MK-17905,Corporate
CA-2017-144463,2017-01-01 00:00:00,2017-01-05 00:00:00,West,California,Los Angeles,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,199.2606,11,0.0,SC-20725,Consumer
CA-2017-100811,2017-11-21 00:00:00,2017-11-24 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1972,8.448,2.64,2,0.2,CC-12475,Consumer
CA-2017-100811,2017-11-21 00:00:00,2017-11-24 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,3.9296,4,0.2,CC-12475,Consumer
CA-2015-153612,2015-12-22 00:00:00,2015-12-27 00:00:00,Central,Wisconsin,Superior,Office Supplies,Art,Newell 336,17.12,4.9648,4,0.0,BT-11305,Home Office
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,152.0232,3,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Labels,Avery 474,8.64,4.2336,3,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1944,193.8,94.962,5,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1962,21.4,9.63,5,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1890,97.88,48.94,2,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,251.91,47.8629,9,0.0,FH-14350,Consumer
CA-2015-165624,2015-08-23 00:00:00,2015-08-28 00:00:00,South,Georgia,Atlanta,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,6.7236,3,0.0,FH-14350,Consumer
CA-2014-154963,2014-06-22 00:00:00,2014-06-27 00:00:00,East,Pennsylvania,Chester,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,-4.8588,3,0.3,AA-10645,Consumer
CA-2014-154963,2014-06-22 00:00:00,2014-06-27 00:00:00,East,Pennsylvania,Chester,Technology,Phones,Panasonic Kx-TS550,82.782,-15.1767,3,0.4,AA-10645,Consumer
CA-2014-154963,2014-06-22 00:00:00,2014-06-27 00:00:00,East,Pennsylvania,Chester,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,0.0,5,0.3,AA-10645,Consumer
CA-2017-130764,2017-10-27 00:00:00,2017-10-28 00:00:00,West,California,San Francisco,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,6.549,5,0.15,JO-15145,Corporate
CA-2017-130764,2017-10-27 00:00:00,2017-10-28 00:00:00,West,California,San Francisco,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,34.742,4,0.2,JO-15145,Corporate
